Año;Sexo;Código Localidad;Localidad;Grupo de edad;Régimen Aseguramiento;Código CIE10;Descripción causa básica de muerte;Grupo condición crónica;Muertes total
2013;Masculino;21;Distrito;60 a 64 años;Contributivo;E145;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;2
2013;Masculino;21;Distrito;60 a 64 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;9
2013;Masculino;21;Distrito;60 a 64 años;Excepcion;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;Excepcion;E145;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;Excepcion;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;3
2013;Masculino;21;Distrito;60 a 64 años;No Asegurado;E145;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;No Asegurado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;No Asegurado;E147;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES MULTIPLES;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;Sin dato;E145;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;Subsidiado;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;1
2013;Masculino;21;Distrito;60 a 64 años;Subsidiado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;3
2013;Masculino;21;Distrito;60 a 64 años;Subsidiado;E145;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;2
2013;Masculino;21;Distrito;60 a 64 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E102;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;3
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E107;DIABETES MELLITUS INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E112;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES RENALES;Diabetes;4
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E115;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;2
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;2
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E117;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES MULTIPLES;Diabetes;2
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;14
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E145;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;6
2013;Masculino;21;Distrito;65 a 69 años;Contributivo;E149;DIABETES MELLITUS, NO ESPECIFICADA SIN MENCION DE COMPLICACION;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Especial;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;No Asegurado;E116;DIABETES MELLITUS NO INSULINODEPENDIENTE CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;No Asegurado;E140;DIABETES MELLITUS, NO ESPECIFICADA CON COMA;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Subsidiado;E115;DIABETES MELLITUS NO INSULINODEPENDIENTE CON COMPLICACIONES CIRCULATORIAS PERIFERICAS;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Subsidiado;E141;DIABETES MELLITUS, NO ESPECIFICADA CON CETOACIDOSIS;Diabetes;1
2013;Masculino;21;Distrito;65 a 69 años;Subsidiado;E142;DIABETES MELLITUS, NO ESPECIFICADA CON COMPLICACIONES RENALES;Diabetes;8
2013;Masculino;21;Distrito;65 a 69 años;Subsidiado;E146;DIABETES MELLITUS, NO ESPECIFICADA CON OTRAS COMPLICACIONES ESPECIFICADAS;Diabetes;4
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;8
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;3
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;1
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;6
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;4
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;3
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;4
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C919;LEUCEMIA LINFOIDE, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C920;LEUCEMIA MIELOBLÁSTICA AGUDA [LMA];Neoplasias malignas;3
2014;Femenino;21;Distrito;30 a 34 años;Contributivo;C950;LEUCEMIA AGUDA, CELULAS DE TIPO NO ESPECIFICADO;Neoplasias malignas;1
2014;Femenino;21;Distrito;30 a 34 años;No Asegurado;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;30 a 34 años;Subsidiado;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;4
2014;Femenino;21;Distrito;30 a 34 años;Subsidiado;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;30 a 34 años;Subsidiado;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;2
2014;Femenino;21;Distrito;30 a 34 años;Subsidiado;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;30 a 34 años;Subsidiado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;5
2014;Femenino;21;Distrito;30 a 34 años;Subsidiado;C919;LEUCEMIA LINFOIDE, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;12
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;6
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;10
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;5
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C833;LINFOMA DE CÉLULAS GRANDES  B DIFUSO;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;2
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Contributivo;C959;LEUCEMIA, NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Excepcion;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;No Asegurado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Subsidiado;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Subsidiado;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;35 a 39 años;Subsidiado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;3
2014;Femenino;21;Distrito;35 a 39 años;Subsidiado;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;1
2014;Femenino;21;Distrito;35 a 39 años;Subsidiado;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C160;TUMOR MALIGNO DEL CARDIAS;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;15
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;5
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;2
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;18
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C530;TUMOR MALIGNO DEL ENDOCERVIX;Neoplasias malignas;2
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C531;TUMOR MALIGNO DE EXOCERVIX;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;9
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C829;LINFOMA FOLICULAR, SIN OTRA ESPECIFICACIÓN;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C835;LINFOMA LINFOBLÁSTICO (DIFUSO);Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Contributivo;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;2
2014;Femenino;21;Distrito;40 a 44 años;Excepcion;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Excepcion;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;No Asegurado;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;No Asegurado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;No Asegurado;C920;LEUCEMIA MIELOBLÁSTICA AGUDA [LMA];Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;4
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;8
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;3
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;1
2014;Femenino;21;Distrito;40 a 44 años;Subsidiado;C959;LEUCEMIA, NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C161;TUMOR MALIGNO DEL FUNDUS GASTRICO;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;19
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C187;TUMOR MALIGNO DEL COLON SIGMOIDE;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;4
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;6
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;30
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C530;TUMOR MALIGNO DEL ENDOCERVIX;Neoplasias malignas;2
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;15
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C831;LINFOMA DE CÉLULAS DEL MANTO;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C844;LINFOMA PERIFERICO DE CÉLULAS T, NO CLASIFICADOS EN OTRA PARTE;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C851;LINFOMA DE CELULAS B, SIN OTRA ESPECIFICACION;Neoplasias malignas;3
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Contributivo;C920;LEUCEMIA MIELOBLÁSTICA AGUDA [LMA];Neoplasias malignas;2
2014;Femenino;21;Distrito;45 a 49 años;Excepcion;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Excepcion;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;45 a 49 años;Excepcion;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;3
2014;Femenino;21;Distrito;45 a 49 años;Excepcion;C851;LINFOMA DE CELULAS B, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Excepcion;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Excepcion;C919;LEUCEMIA LINFOIDE, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;No Asegurado;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;45 a 49 años;No Asegurado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;8
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C187;TUMOR MALIGNO DEL COLON SIGMOIDE;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;3
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;12
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;9
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C831;LINFOMA DE CÉLULAS DEL MANTO;Neoplasias malignas;1
2014;Femenino;21;Distrito;45 a 49 años;Subsidiado;C921;LEUCEMIA MIELOIDE CRÓNICA [LMC], BCR/ABL-POSITIVO;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C161;TUMOR MALIGNO DEL FUNDUS GASTRICO;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;19
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;10
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;3
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;13
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;39
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C530;TUMOR MALIGNO DEL ENDOCERVIX;Neoplasias malignas;2
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C531;TUMOR MALIGNO DE EXOCERVIX;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;11
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C833;LINFOMA DE CÉLULAS GRANDES  B DIFUSO;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C851;LINFOMA DE CELULAS B, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;5
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;2
2014;Femenino;21;Distrito;50 a 54 años;Contributivo;C920;LEUCEMIA MIELOBLÁSTICA AGUDA [LMA];Neoplasias malignas;2
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;3
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C530;TUMOR MALIGNO DEL ENDOCERVIX;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Excepcion;C920;LEUCEMIA MIELOBLÁSTICA AGUDA [LMA];Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;No Asegurado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C160;TUMOR MALIGNO DEL CARDIAS;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;11
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;3
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;2
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;10
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C530;TUMOR MALIGNO DEL ENDOCERVIX;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;13
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C539;TUMOR MALINO DE CERVIX RECIDIVANTE;Neoplasias malignas;1
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;2
2014;Femenino;21;Distrito;50 a 54 años;Subsidiado;C921;LEUCEMIA MIELOIDE CRÓNICA [LMC], BCR/ABL-POSITIVO;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C160;TUMOR MALIGNO DEL CARDIAS;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;10
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C187;TUMOR MALIGNO DEL COLON SIGMOIDE;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C189;TUMOR MALIGNO DEL COLON, PARTE NO ESPECIFICADA;Neoplasias malignas;20
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C20X;TUMOR MALIGNO DEL RECTO;Neoplasias malignas;6
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C211;TUMOR MALIGNO DEL CONDUCTO ANAL;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C349;TUMOR MALIGNO DE LOS BRONQUIOS O DEL PULMON, PARTE NO ESPECIFICADA;Neoplasias malignas;10
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;38
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;10
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C833;LINFOMA DE CÉLULAS GRANDES  B DIFUSO;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C844;LINFOMA PERIFERICO DE CÉLULAS T, NO CLASIFICADOS EN OTRA PARTE;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C851;LINFOMA DE CELULAS B, SIN OTRA ESPECIFICACION;Neoplasias malignas;3
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C859;LINFOMA NO HODGKIN, NO ESPECIFICADO;Neoplasias malignas;5
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;5
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C920;LEUCEMIA MIELOBLÁSTICA AGUDA [LMA];Neoplasias malignas;7
2014;Femenino;21;Distrito;55 a 59 años;Contributivo;C921;LEUCEMIA MIELOIDE CRÓNICA [LMC], BCR/ABL-POSITIVO;Neoplasias malignas;2
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C169;TUMOR MALIGNO DEL ESTOMAGO, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C19X;TUMOR MALIGNO DE LA UNION RECTOSIGMOIDEA;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C509;TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C531;TUMOR MALIGNO DE EXOCERVIX;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C539;TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION;Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C910;LEUCEMIA LINFOBLÁSTICA AGUDA [LLA];Neoplasias malignas;1
2014;Femenino;21;Distrito;55 a 59 años;Excepcion;C930;LEUCEMIA MONOCÍTICA/MONOBLÁSTICA AGUDA;Neoplasias malignas;1
